name,age,movie,popcorn,snack,drink,times,payment
김영환,40,위시,구매안함,오징어,구매안함,일반,삼성페이
김도현,50,시민덕희,구매안함,구매안함,스프라이트,일반,삼성페이
이옥자,40,윙카,구매안함,핫도그,물,일반,삼성페이
이영자,50,시민덕희,치즈,나초,아메리카노,일반,삼성페이
강영미,60,윙카,구매안함,구매안함,구매안함,일반,삼성페이
오현주,50,윙카,일반,구매안함,물,일반,삼성페이
이하윤,30,외계인,어니언,구매안함,아메리카노,조조,삼성페이
이미숙,20,외계인,일반,구매안함,아메리카노,일반,신용카드
김경숙,50,윙카,구매안함,구매안함,물,조조,신용카드
배준서,30,너의 이름은,카라멜,구매안함,환타,일반,삼성페이
이미영,20,윙카,구매안함,구매안함,구매안함,일반,신용카드
엄미정,40,윙카,치즈,나초,물,일반,삼성페이
이상호,40,윙카,구매안함,구매안함,구매안함,조조,삼성페이
홍미숙,50,도그맨,일반,나초,스프라이트,일반,체크카드
윤정호,20,너의 이름은,치즈,구매안함,아메리카노,일반,삼성페이
김미영,40,위시,카라멜,구매안함,에이드,일반,체크카드
김정순,40,도그맨,구매안함,구매안함,물,일반,삼성페이
오지혜,20,윙카,카라멜,핫도그,아메리카노,조조,신용카드
박민석,20,윙카,구매안함,구매안함,물,일반,삼성페이
손건우,20,도그맨,일반,구매안함,에이드,일반,현금
김성수,20,시민덕희,구매안함,핫도그,콜라,심야,삼성페이
곽지훈,30,윙카,구매안함,구매안함,콜라,일반,삼성페이
김지후,30,윙카,어니언,핫도그,환타,조조,현금
조영진,20,윙카,구매안함,구매안함,물,일반,삼성페이
이영식,40,시민덕희,구매안함,핫도그,제로콜라,일반,삼성페이
김경희,20,시민덕희,일반,핫도그,콜라,일반,신용카드
이중수,40,도그맨,치즈,핫도그,에이드,조조,현금
장동현,20,시민덕희,구매안함,나초,물,일반,체크카드
황영수,50,위시,일반,나초,구매안함,조조,카카오페이
김민수,20,시민덕희,일반,구매안함,아메리카노,조조,체크카드
김서연,50,너의 이름은,일반,나초,콜라,일반,신용카드
안윤서,30,윙카,카라멜,구매안함,스프라이트,일반,신용카드
최서준,40,윙카,구매안함,구매안함,아메리카노,조조,삼성페이
박상호,30,외계인,치즈,구매안함,콜라,심야,신용카드
김경자,20,너의 이름은,어니언,구매안함,아메리카노,조조,신용카드
신상현,20,외계인,어니언,맛밤,물,일반,삼성페이
곽시우,40,시민덕희,일반,구매안함,아메리카노,일반,삼성페이
김영길,20,도그맨,치즈,오징어,아메리카노,일반,카카오페이
김수진,30,시민덕희,치즈,구매안함,제로콜라,일반,삼성페이
김하윤,40,윙카,구매안함,구매안함,아메리카노,일반,삼성페이
이영일,40,시민덕희,치즈,구매안함,환타,일반,삼성페이
이정순,20,시민덕희,어니언,구매안함,콜라,일반,체크카드
노미경,20,위시,구매안함,구매안함,에이드,일반,삼성페이
최성민,30,시민덕희,구매안함,나초,제로콜라,조조,삼성페이
노서영,20,도그맨,구매안함,구매안함,물,심야,삼성페이
장준혁,20,도그맨,구매안함,맛밤,제로콜라,일반,삼성페이
안동현,30,윙카,일반,나초,환타,일반,삼성페이
안수진,30,시민덕희,치즈,구매안함,스프라이트,일반,체크카드
이상호,20,너의 이름은,일반,나초,환타,일반,삼성페이
김상현,30,너의 이름은,구매안함,구매안함,제로콜라,심야,삼성페이
홍지원,60,윙카,구매안함,나초,물,일반,신용카드
이서윤,50,위시,구매안함,나초,환타,일반,삼성페이
진영수,20,윙카,카라멜,나초,스프라이트,일반,신용카드
김춘자,60,위시,구매안함,구매안함,제로콜라,조조,체크카드
최춘자,20,위시,카라멜,나초,콜라,일반,삼성페이
심지후,50,시민덕희,카라멜,구매안함,아메리카노,일반,삼성페이
이정자,30,시민덕희,구매안함,구매안함,구매안함,일반,신용카드
구진호,30,윙카,일반,나초,제로콜라,일반,신용카드
최진호,40,도그맨,구매안함,구매안함,콜라,일반,삼성페이
강종수,40,시민덕희,일반,나초,구매안함,심야,삼성페이
이경수,40,윙카,구매안함,구매안함,제로콜라,조조,삼성페이
류하윤,20,외계인,카라멜,구매안함,스프라이트,조조,카카오페이
이유진,20,윙카,일반,맛밤,물,일반,신용카드
김지영,50,윙카,구매안함,구매안함,스프라이트,일반,체크카드
이지우,30,시민덕희,구매안함,구매안함,아메리카노,일반,카카오페이
배하은,30,윙카,구매안함,구매안함,에이드,조조,체크카드
구영진,30,도그맨,카라멜,오징어,스프라이트,심야,현금
김수민,50,너의 이름은,치즈,오징어,아메리카노,조조,삼성페이
최수빈,30,외계인,구매안함,구매안함,콜라,심야,신용카드
이민석,30,시민덕희,어니언,나초,물,조조,신용카드
김동현,40,도그맨,구매안함,구매안함,제로콜라,심야,삼성페이
김동현,20,윙카,일반,핫도그,물,일반,신용카드
김은정,50,윙카,구매안함,나초,구매안함,일반,신용카드
김성호,20,도그맨,구매안함,나초,환타,심야,삼성페이
최채원,30,윙카,치즈,구매안함,스프라이트,일반,삼성페이
박은서,20,너의 이름은,치즈,구매안함,제로콜라,조조,삼성페이
고윤서,40,외계인,구매안함,구매안함,에이드,일반,삼성페이
김경희,30,시민덕희,구매안함,구매안함,구매안함,일반,신용카드
유상현,20,시민덕희,카라멜,나초,물,심야,체크카드
문정훈,20,시민덕희,구매안함,구매안함,콜라,일반,삼성페이
송현주,20,시민덕희,어니언,핫도그,콜라,일반,신용카드
장유진,30,위시,일반,맛밤,제로콜라,일반,삼성페이
김예진,20,윙카,구매안함,구매안함,물,조조,삼성페이
김아름,30,외계인,어니언,나초,물,일반,삼성페이
장미정,40,윙카,구매안함,구매안함,스프라이트,일반,삼성페이
최순자,40,시민덕희,일반,구매안함,아메리카노,조조,신용카드
이영일,20,위시,치즈,구매안함,콜라,심야,신용카드
최성현,20,외계인,어니언,핫도그,콜라,일반,삼성페이
권경수,20,윙카,구매안함,구매안함,물,일반,체크카드
김민재,40,도그맨,어니언,구매안함,콜라,일반,삼성페이
이지후,30,외계인,구매안함,오징어,환타,심야,카카오페이
이영식,40,위시,치즈,오징어,콜라,일반,삼성페이
한지민,20,너의 이름은,구매안함,구매안함,환타,조조,삼성페이
황영미,40,도그맨,구매안함,구매안함,에이드,심야,신용카드
김병철,30,위시,일반,구매안함,환타,일반,신용카드
최예원,20,윙카,카라멜,핫도그,스프라이트,일반,삼성페이
이영희,40,너의 이름은,카라멜,구매안함,환타,일반,신용카드
이예은,30,외계인,일반,구매안함,콜라,일반,삼성페이
최혜진,20,시민덕희,일반,핫도그,제로콜라,조조,삼성페이
홍경자,40,시민덕희,구매안함,구매안함,환타,심야,삼성페이
송중수,50,윙카,구매안함,구매안함,제로콜라,조조,삼성페이
김예지,20,윙카,치즈,구매안함,제로콜라,일반,카카오페이
조서영,30,위시,구매안함,구매안함,구매안함,일반,신용카드
이상호,20,윙카,구매안함,구매안함,스프라이트,일반,삼성페이
김혜진,30,위시,구매안함,나초,제로콜라,심야,현금
최종수,30,윙카,어니언,구매안함,물,일반,삼성페이
최승현,20,위시,일반,구매안함,콜라,일반,신용카드
김민지,60,윙카,카라멜,구매안함,콜라,조조,체크카드
김민지,30,도그맨,일반,나초,스프라이트,일반,체크카드
박경숙,20,너의 이름은,구매안함,나초,환타,일반,현금
송예은,30,외계인,구매안함,구매안함,제로콜라,일반,체크카드
김은지,20,위시,구매안함,구매안함,제로콜라,일반,삼성페이
류정호,40,윙카,구매안함,나초,콜라,일반,신용카드
전정희,20,시민덕희,카라멜,구매안함,아메리카노,일반,삼성페이
이진우,50,윙카,치즈,구매안함,에이드,일반,삼성페이
김도윤,20,윙카,구매안함,구매안함,제로콜라,조조,삼성페이
한채원,60,시민덕희,일반,구매안함,콜라,일반,신용카드
하미영,20,시민덕희,구매안함,구매안함,스프라이트,조조,카카오페이
이민서,40,시민덕희,구매안함,나초,제로콜라,일반,삼성페이
하진우,40,윙카,구매안함,구매안함,제로콜라,일반,삼성페이
서미숙,20,너의 이름은,구매안함,구매안함,제로콜라,심야,삼성페이
이진우,20,위시,치즈,나초,물,일반,신용카드
이민수,30,시민덕희,일반,구매안함,콜라,일반,체크카드
박수빈,20,윙카,구매안함,구매안함,제로콜라,조조,삼성페이
박지현,40,너의 이름은,구매안함,구매안함,제로콜라,일반,신용카드
김예진,20,윙카,치즈,구매안함,콜라,일반,삼성페이
김지훈,60,윙카,일반,핫도그,제로콜라,일반,삼성페이
박서윤,20,위시,치즈,구매안함,스프라이트,심야,삼성페이
이유진,30,윙카,구매안함,구매안함,구매안함,일반,신용카드
고현우,30,너의 이름은,구매안함,구매안함,콜라,일반,삼성페이
김병철,20,윙카,치즈,오징어,콜라,심야,현금
김병철,30,시민덕희,구매안함,구매안함,구매안함,일반,삼성페이
홍현준,20,윙카,구매안함,오징어,에이드,일반,삼성페이
이예은,30,시민덕희,카라멜,나초,구매안함,심야,삼성페이
이서현,20,위시,일반,구매안함,아메리카노,조조,삼성페이
이동현,30,시민덕희,구매안함,나초,에이드,조조,신용카드
김지훈,30,윙카,카라멜,핫도그,물,일반,카카오페이
서진호,20,너의 이름은,카라멜,핫도그,콜라,일반,신용카드
손상호,60,도그맨,일반,구매안함,제로콜라,조조,체크카드
노준혁,30,도그맨,구매안함,구매안함,아메리카노,일반,체크카드
이윤서,40,도그맨,구매안함,나초,물,일반,삼성페이
윤은지,20,시민덕희,어니언,구매안함,에이드,심야,삼성페이
최동현,30,너의 이름은,카라멜,핫도그,콜라,일반,삼성페이
김성호,50,윙카,구매안함,맛밤,제로콜라,조조,삼성페이
이준영,20,외계인,구매안함,구매안함,콜라,일반,삼성페이
김춘자,60,시민덕희,치즈,구매안함,물,일반,체크카드
권예지,30,위시,일반,구매안함,물,일반,삼성페이
윤지원,30,시민덕희,구매안함,구매안함,물,조조,카카오페이
엄영철,60,윙카,구매안함,오징어,물,일반,삼성페이
김은주,30,윙카,구매안함,구매안함,제로콜라,일반,삼성페이
김지혜,20,너의 이름은,구매안함,나초,물,일반,카카오페이
김영숙,30,윙카,어니언,핫도그,에이드,조조,삼성페이
류현준,20,윙카,구매안함,구매안함,콜라,일반,삼성페이
박경자,40,위시,일반,오징어,스프라이트,일반,카카오페이
김현준,40,윙카,구매안함,맛밤,에이드,일반,카카오페이
김경수,50,시민덕희,어니언,핫도그,에이드,일반,신용카드
김도윤,40,위시,구매안함,오징어,물,일반,삼성페이
박수빈,30,위시,어니언,구매안함,제로콜라,일반,체크카드
이은정,20,윙카,구매안함,구매안함,제로콜라,심야,체크카드
이지현,20,너의 이름은,구매안함,핫도그,물,일반,체크카드
박상훈,30,시민덕희,구매안함,나초,제로콜라,일반,삼성페이
김아름,60,시민덕희,일반,구매안함,환타,일반,현금
박정훈,20,도그맨,카라멜,구매안함,제로콜라,일반,삼성페이
윤영길,20,시민덕희,일반,맛밤,환타,일반,삼성페이
홍영순,30,윙카,일반,나초,아메리카노,일반,신용카드
허정수,20,위시,구매안함,구매안함,환타,일반,신용카드
최은영,40,윙카,어니언,구매안함,제로콜라,조조,삼성페이
김경수,50,윙카,구매안함,구매안함,아메리카노,일반,현금
권승민,20,윙카,카라멜,구매안함,구매안함,일반,삼성페이
